Cluster,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
cluster10,GO:0000096,sulfur amino acid metabolic process,55/2218,337/20876,8.282745755845744e-4,0.01576751966448196,0.012737778453791017,AT1G07320/AT5G09650/AT5G17920/AT3G14110/AT2G26060/AT2G35940/AT5G55160/AT1G09840/AT3G01740/AT3G57050/AT3G66658/AT4G38800/AT1G03630/AT1G56190/AT2G30870/AT3G13110/AT3G22520/AT3G59060/AT3G21270/AT2G05830/AT1G11860/AT2G30920/AT1G32470/AT3G52090/AT4G35020/AT1G80790/AT4G35920/AT4G23100/AT1G12820/AT3G63250/AT3G51770/AT3G10670/AT4G30950/AT1G74960/AT5G01090/AT3G25530/AT2G21170/AT3G19820/AT5G63570/AT1G11840/AT5G13120/AT2G33310/AT5G08430/AT3G24120/AT5G41760/AT1G78040/AT2G22990/AT1G01630/AT3G14860/AT4G15415/AT5G50000/AT1G80360/AT1G22700/AT1G55260/AT4G34840,55
cluster10,GO:0035194,posttranscriptional gene silencing by RNA,35/2218,190/20876,8.412775676017158e-4,0.01582209979549733,0.012781870970029875,AT3G54350/AT4G15950/AT3G62800/AT5G23570/AT3G18524/AT2G17410/AT3G04680/AT3G03300/AT1G08830/AT1G48410/AT1G76490/AT3G49500/AT3G22520/AT5G18620/AT1G01040/AT1G13220/AT5G47630/AT5G47190/AT1G67140/AT1G61040/AT3G02890/AT2G47230/AT2G28190/AT1G19850/AT1G76310/AT1G59760/AT1G63640/AT1G65660/AT5G66750/AT5G46420/AT3G50670/AT2G36350/AT5G41070/AT2G27840/AT3G15390,35
cluster10,GO:0016441,posttranscriptional gene silencing,36/2218,198/20876,9.157395228357936e-4,0.017017492799365163,0.013747568275153894,AT3G54350/AT4G15950/AT3G62800/AT5G23570/AT3G18524/AT2G17410/AT3G04680/AT3G03300/AT1G08830/AT1G48410/AT1G76490/AT3G49500/AT1G70070/AT3G22520/AT5G18620/AT1G01040/AT1G13220/AT5G47630/AT5G47190/AT1G67140/AT1G61040/AT3G02890/AT2G47230/AT2G28190/AT1G19850/AT1G76310/AT1G59760/AT1G63640/AT1G65660/AT5G66750/AT5G46420/AT3G50670/AT2G36350/AT5G41070/AT2G27840/AT3G15390,36
cluster10,GO:0045017,glycerolipid biosynthetic process,35/2218,191/20876,9.269104708244441e-4,0.017022438175964202,0.01375156339377937,AT4G15130/AT1G71950/AT1G49380/AT3G14110/AT3G26750/AT4G09550/AT1G03630/AT1G77710/AT2G45670/AT3G45100/AT5G66450/AT4G35920/AT3G03590/AT2G27290/AT4G30950/AT3G51040/AT2G32260/AT2G04550/AT3G11530/AT4G33950/AT4G26710/AT1G68000/AT1G14400/AT1G28070/AT3G11670/AT3G63410/AT3G01380/AT4G39800/AT1G28250/AT5G05950/AT2G04690/AT1G22700/AT3G52070/AT1G21840/AT4G03600,35
cluster10,GO:0044272,sulfur compound biosynthetic process,73/2218,479/20876,9.972672114216539e-4,0.018101559500339554,0.014623330713379944,AT1G07320/AT5G09650/AT5G17520/AT5G17920/AT3G14110/AT2G26060/AT2G35940/AT5G01220/AT5G55160/AT1G09840/AT3G01740/AT3G57050/AT3G66658/AT2G36880/AT4G38800/AT5G58490/AT1G03630/AT1G56190/AT2G30870/AT2G30930/AT5G61420/AT3G13110/AT3G22520/AT3G59060/AT3G21270/AT5G27380/AT2G05830/AT1G11860/AT5G06290/AT2G30920/AT1G32470/AT3G52090/AT4G35020/AT3G14990/AT1G80790/AT4G35920/AT1G24100/AT4G23100/AT1G12820/AT3G63250/AT3G06510/AT3G10670/AT4G30950/AT1G74960/AT5G58330/AT5G01090/AT3G25530/AT2G21170/AT1G12140/AT3G19820/AT5G63570/AT1G11840/AT5G13120/AT2G33310/AT3G08010/AT3G63410/AT5G08430/AT3G24120/AT5G41760/AT4G21210/AT1G78040/AT2G22990/AT1G01630/AT4G01850/AT4G39800/AT3G14860/AT4G27260/AT5G50000/AT2G26900/AT1G22700/AT1G55260/AT4G34840/AT2G24280,73
cluster10,GO:0018193,peptidyl-amino acid modification,64/2218,409/20876,0.00101323596158832,0.01818001535677434,0.014686711215762944,AT1G03770/AT5G43320/AT5G08580/AT3G18524/AT1G79280/AT5G55160/AT3G20260/AT3G46450/AT4G33150/AT4G33240/AT5G49160/AT1G14620/AT2G17720/AT1G09450/AT5G09790/AT1G23410/AT4G39860/AT4G20260/AT3G22520/AT5G18620/AT5G15610/AT4G19830/AT4G33400/AT1G13220/AT1G55690/AT1G60220/AT4G38130/AT4G32830/AT4G26555/AT3G63250/AT5G41880/AT2G23380/AT1G67140/AT1G73655/AT1G05830/AT5G08390/AT5G42400/AT1G09730/AT5G44560/AT4G21060/AT2G17560/AT1G19850/AT1G76310/AT5G16280/AT3G11520/AT4G30200/AT4G37490/AT1G63640/AT5G66750/AT2G07690/AT2G21470/AT3G25220/AT3G50960/AT3G45190/AT5G18410/AT5G27700/AT3G55605/AT4G39630/AT3G25100/AT1G05440/AT3G25760/AT4G39710/AT2G45490/AT1G05950,64
cluster10,GO:0007015,actin filament organization,30/2218,157/20876,0.0010433103361955189,0.01850690266819551,0.014950786875146312,AT1G10200/AT5G55480/AT4G38510/AT3G20260/AT1G62990/AT1G48410/AT1G13180/AT4G36890/AT3G57410/AT2G39900/AT1G60220/AT4G35020/AT4G38470/AT3G20780/AT3G26720/AT5G08390/AT2G28250/AT2G17700/AT3G48040/AT1G19850/AT2G22640/AT4G30160/AT4G30200/AT2G19760/AT5G18410/AT1G76850/AT2G14210/AT3G51300/AT2G45420/AT5G45970,30
cluster10,GO:0019439,aromatic compound catabolic process,74/2218,488/20876,0.0010642741314872634,0.01866665077810807,0.015079839261049574,AT2G04400/AT4G10930/AT1G07890/AT5G19330/AT1G18270/AT5G35750/AT5G42740/AT3G17240/AT1G78900/AT5G43930/AT5G55610/AT1G32230/AT4G34110/AT4G31300/AT1G08830/AT1G03280/AT2G01570/AT1G56190/AT2G36530/AT2G30870/AT1G21720/AT1G33980/AT1G11910/AT5G67500/AT5G61580/AT5G14170/AT3G13110/AT2G36310/AT5G59830/AT3G58610/AT5G45620/AT1G05620/AT1G32440/AT1G20780/AT1G78380/AT1G24100/AT4G23100/AT4G20150/AT1G65930/AT5G26940/AT3G49160/AT3G10670/AT2G30990/AT2G20420/AT3G27890/AT4G37000/AT4G35450/AT2G21170/AT1G09730/AT1G11840/AT4G31390/AT2G14910/AT3G13040/AT3G50500/AT1G07990/AT4G35260/AT1G15120/AT5G55040/AT2G43090/AT5G63510/AT1G66200/AT2G02390/AT2G24200/AT1G27450/AT3G45190/AT4G17050/AT5G03540/AT2G46330/AT3G02780/AT1G71480/AT3G06050/AT3G57680/AT1G62250/AT5G37370,74
cluster10,GO:1901607,alpha-amino acid biosynthetic process,60/2218,382/20876,0.0013033968294288284,0.02247927538066159,0.01815986507032104,AT1G07320/AT5G09650/AT2G04400/AT5G17920/AT3G14110/AT2G26060/AT2G35940/AT5G55160/AT1G09840/AT3G01740/AT3G57050/AT3G66658/AT4G38800/AT1G80560/AT1G03630/AT1G56190/AT5G38710/AT2G39800/AT4G19710/AT3G13110/AT3G22520/AT3G59060/AT2G45440/AT3G21270/AT4G29840/AT2G05830/AT1G11860/AT2G30920/AT1G32470/AT3G52090/AT4G35020/AT1G80790/AT4G35920/AT4G23100/AT2G22910/AT1G12820/AT3G63250/AT3G10670/AT5G01090/AT3G25530/AT2G21170/AT3G19820/AT5G63570/AT1G11840/AT5G57890/AT5G13120/AT2G33310/AT3G59890/AT5G08430/AT3G24120/AT5G41760/AT4G39120/AT1G78040/AT2G22990/AT1G01630/AT3G14860/AT5G50000/AT1G22700/AT1G55260/AT4G34840,60
cluster10,GO:0000097,sulfur amino acid biosynthetic process,49/2218,298/20876,0.0013104510311596443,0.02247927538066159,0.01815986507032104,AT1G07320/AT5G09650/AT5G17920/AT3G14110/AT2G26060/AT2G35940/AT5G55160/AT1G09840/AT3G01740/AT3G57050/AT3G66658/AT4G38800/AT1G03630/AT1G56190/AT3G13110/AT3G22520/AT3G59060/AT3G21270/AT2G05830/AT1G11860/AT2G30920/AT1G32470/AT3G52090/AT4G35020/AT1G80790/AT4G35920/AT4G23100/AT1G12820/AT3G63250/AT3G10670/AT5G01090/AT3G25530/AT2G21170/AT3G19820/AT5G63570/AT1G11840/AT5G13120/AT2G33310/AT5G08430/AT3G24120/AT5G41760/AT1G78040/AT2G22990/AT1G01630/AT3G14860/AT5G50000/AT1G22700/AT1G55260/AT4G34840,49
cluster10,GO:0006511,ubiquitin-dependent protein catabolic process,55/2218,344/20876,0.0013456571928305557,0.022832292152266273,0.0184450493937186,AT1G07890/AT5G03290/AT4G31300/AT2G23940/AT1G16470/AT3G22200/AT3G58750/AT1G21720/AT3G16480/AT1G77440/AT1G66660/AT1G47420/AT3G50080/AT5G40810/AT5G45620/AT4G29480/AT1G78380/AT3G52090/AT2G35635/AT2G21870/AT4G20150/AT1G65930/AT3G51770/AT5G40580/AT2G20420/AT4G16450/AT5G41700/AT1G15570/AT4G00585/AT2G02760/AT3G08610/AT1G13060/AT2G42210/AT5G35590/AT2G02050/AT4G22350/AT3G51310/AT3G08580/AT1G47250/AT1G14400/AT1G15120/AT1G80570/AT1G64230/AT1G67350/AT5G63510/AT5G65450/AT1G01910/AT1G65040/AT2G02390/AT2G39090/AT5G05700/AT4G08980/AT3G11270/AT5G41340/AT1G63800,55
cluster10,GO:0019319,hexose biosynthetic process,31/2218,167/20876,0.0014198578510027171,0.023832237692637006,0.01925285461801081,AT1G20010/AT1G07890/AT5G42740/AT4G38510/AT1G78900/AT5G11670/AT5G55160/AT2G21790/AT1G08830/AT2G36530/AT2G30870/AT4G14960/AT1G21720/AT3G15980/AT4G30570/AT3G58610/AT2G29550/AT5G45620/AT1G78380/AT1G75780/AT4G23100/AT1G65930/AT2G20420/AT4G35450/AT1G11840/AT3G08580/AT5G65690/AT1G73250/AT2G24200/AT1G27450/AT4G20890,31
cluster10,GO:0006310,DNA recombination,42/2218,247/20876,0.001453295674672233,0.024133984554929315,0.019496620585188525,AT1G03770/AT3G54350/AT5G24280/AT5G64630/AT5G37680/AT3G18524/AT5G57880/AT4G15090/AT1G10930/AT3G19210/AT5G15610/AT5G07810/AT1G26660/AT1G11240/AT1G80210/AT3G42860/AT5G14250/AT1G50270/AT5G17930/AT3G22990/AT4G25120/AT1G67690/AT3G66652/AT2G41500/AT1G15480/AT4G31880/AT1G47720/AT5G61880/AT4G37490/AT1G59760/AT5G40840/AT5G65180/AT5G19040/AT2G39090/AT1G52500/AT5G23780/AT5G43080/AT2G42720/AT1G71310/AT5G63540/AT3G27730/AT5G18810,42
cluster10,GO:0006694,steroid biosynthetic process,38/2218,218/20876,0.0015074612065984552,0.024769967826317775,0.02001039917457008,AT4G12080/AT2G17370/AT1G45130/AT1G30750/AT5G47720/AT5G53250/AT1G01620/AT1G76490/AT4G39830/AT5G19340/AT1G16570/AT3G11330/AT1G22440/AT2G01070/AT5G59090/AT1G14290/AT4G15340/AT2G24150/AT1G13580/AT5G48810/AT3G19820/AT1G17060/AT3G16460/AT3G06470/AT3G58620/AT1G62640/AT1G31820/AT5G16390/AT5G50375/AT3G30180/AT5G15350/AT3G58710/AT5G10430/AT5G50000/AT2G13820/AT2G04680/AT2G32720/AT1G09540,38
cluster10,GO:0035966,response to topologically incorrect protein,58/2218,369/20876,0.0015261148961130489,0.02481526409200489,0.02004699172744992,AT4G36990/AT1G77920/AT1G07890/AT1G28370/AT1G32230/AT5G03290/AT4G31300/AT2G23940/AT3G22200/AT4G37640/AT3G58750/AT1G21720/AT2G31370/AT3G16480/AT1G77440/AT1G47420/AT5G40810/AT5G45620/AT4G29480/AT1G78380/AT1G76970/AT3G52090/AT2G21870/AT4G20150/AT3G13430/AT1G65930/AT1G68640/AT5G40580/AT1G76700/AT2G46270/AT1G22400/AT2G20420/AT4G16450/AT5G41700/AT1G15570/AT4G00585/AT3G08610/AT2G42210/AT3G16785/AT2G02050/AT1G10050/AT5G24810/AT3G51310/AT3G08580/AT1G15120/AT2G11520/AT5G44080/AT5G06960/AT1G64230/AT1G67350/AT5G63510/AT1G01910/AT2G17290/AT2G02390/AT2G39090/AT3G51960/AT3G11270/AT3G58120,58
cluster10,GO:0044257,cellular protein catabolic process,70/2218,463/20876,0.0015458148453584722,0.02487646364540799,0.02009643173889799,AT1G20010/AT1G07890/AT4G38510/AT1G78900/AT5G11670/AT5G55160/AT5G03290/AT4G31300/AT2G21790/AT2G23940/AT2G22010/AT1G16470/AT3G22200/AT3G58750/AT5G22000/AT4G14960/AT1G21720/AT3G16480/AT1G77440/AT1G66660/AT3G15980/AT1G47420/AT4G30570/AT3G50080/AT5G40810/AT2G29550/AT5G45620/AT4G29480/AT1G78380/AT1G75780/AT3G52090/AT2G35635/AT2G21870/AT4G20150/AT1G65930/AT3G51770/AT5G40580/AT2G20420/AT4G37000/AT4G16450/AT5G41700/AT1G15570/AT4G00585/AT2G02760/AT3G08610/AT1G13060/AT2G42210/AT5G35590/AT2G02050/AT4G22350/AT3G51310/AT3G08580/AT1G47250/AT1G14400/AT1G15120/AT1G80570/AT1G64230/AT1G67350/AT5G63510/AT5G65450/AT1G01910/AT1G65040/AT2G02390/AT2G39090/AT5G05700/AT4G08980/AT3G11270/AT4G20890/AT5G41340/AT1G63800,70
cluster10,GO:0018205,peptidyl-lysine modification,55/2218,348/20876,0.0017546776802735756,0.02794950876435767,0.022578988839610566,AT1G03770/AT5G43320/AT5G08580/AT3G18524/AT1G79280/AT5G55160/AT3G20260/AT3G46450/AT4G33150/AT4G33240/AT5G49160/AT1G14620/AT1G09450/AT5G09790/AT1G23410/AT4G39860/AT3G22520/AT5G18620/AT5G15610/AT4G33400/AT1G13220/AT1G55690/AT1G60220/AT4G38130/AT4G32830/AT3G63250/AT5G41880/AT2G23380/AT1G67140/AT1G05830/AT5G08390/AT5G42400/AT1G09730/AT5G44560/AT2G17560/AT1G19850/AT1G76310/AT5G16280/AT3G11520/AT4G30200/AT4G37490/AT1G63640/AT5G66750/AT2G07690/AT2G21470/AT3G50960/AT3G45190/AT5G18410/AT5G27700/AT3G55605/AT4G39630/AT3G25100/AT1G05440/AT2G45490/AT1G05950,55
cluster10,GO:0008654,phospholipid biosynthetic process,60/2218,387/20876,0.0017837583193961591,0.028125724611892975,0.02272134467449866,AT1G07320/AT4G15130/AT5G17520/AT1G71950/AT1G49380/AT3G14110/AT4G17040/AT2G26930/AT5G01220/AT3G26750/AT4G09550/AT1G75350/AT1G03630/AT2G30870/AT1G76490/AT1G77710/AT3G24430/AT2G45670/AT3G45100/AT4G33470/AT3G59060/AT1G11750/AT4G35920/AT4G25080/AT3G03590/AT5G30510/AT2G27290/AT4G30950/AT4G25050/AT3G51040/AT2G32260/AT1G74960/AT2G04550/AT3G25530/AT3G11530/AT2G21170/AT4G11820/AT2G22530/AT4G26710/AT1G68000/AT1G14400/AT1G28070/AT3G11670/AT3G63410/AT3G01380/AT3G59780/AT3G60620/AT2G22990/AT4G39800/AT1G28250/AT5G05950/AT2G04690/AT1G22700/AT4G34090/AT3G52070/AT2G23390/AT2G30695/AT1G21840/AT4G03600/AT2G42130,60
cluster10,GO:0019941,modification-dependent protein catabolic process,55/2218,349/20876,0.0018725833860590887,0.028941610550873638,0.023380457493473564,AT1G07890/AT5G03290/AT4G31300/AT2G23940/AT1G16470/AT3G22200/AT3G58750/AT1G21720/AT3G16480/AT1G77440/AT1G66660/AT1G47420/AT3G50080/AT5G40810/AT5G45620/AT4G29480/AT1G78380/AT3G52090/AT2G35635/AT2G21870/AT4G20150/AT1G65930/AT3G51770/AT5G40580/AT2G20420/AT4G16450/AT5G41700/AT1G15570/AT4G00585/AT2G02760/AT3G08610/AT1G13060/AT2G42210/AT5G35590/AT2G02050/AT4G22350/AT3G51310/AT3G08580/AT1G47250/AT1G14400/AT1G15120/AT1G80570/AT1G64230/AT1G67350/AT5G63510/AT5G65450/AT1G01910/AT1G65040/AT2G02390/AT2G39090/AT5G05700/AT4G08980/AT3G11270/AT5G41340/AT1G63800,55
cluster10,GO:0043632,modification-dependent macromolecule catabolic process,55/2218,349/20876,0.0018725833860590887,0.028941610550873638,0.023380457493473564,AT1G07890/AT5G03290/AT4G31300/AT2G23940/AT1G16470/AT3G22200/AT3G58750/AT1G21720/AT3G16480/AT1G77440/AT1G66660/AT1G47420/AT3G50080/AT5G40810/AT5G45620/AT4G29480/AT1G78380/AT3G52090/AT2G35635/AT2G21870/AT4G20150/AT1G65930/AT3G51770/AT5G40580/AT2G20420/AT4G16450/AT5G41700/AT1G15570/AT4G00585/AT2G02760/AT3G08610/AT1G13060/AT2G42210/AT5G35590/AT2G02050/AT4G22350/AT3G51310/AT3G08580/AT1G47250/AT1G14400/AT1G15120/AT1G80570/AT1G64230/AT1G67350/AT5G63510/AT5G65450/AT1G01910/AT1G65040/AT2G02390/AT2G39090/AT5G05700/AT4G08980/AT3G11270/AT5G41340/AT1G63800,55
cluster10,GO:0046486,glycerolipid metabolic process,36/2218,207/20876,0.0020549262267463256,0.03144842980344132,0.02540558946999069,AT4G15130/AT1G71950/AT1G49380/AT3G14110/AT3G26750/AT4G09550/AT1G03630/AT1G77710/AT2G45670/AT3G45100/AT5G66450/AT4G35920/AT3G03590/AT2G27290/AT4G30950/AT3G51040/AT2G32260/AT2G04550/AT3G11530/AT2G21170/AT4G33950/AT4G26710/AT1G68000/AT1G14400/AT1G28070/AT3G11670/AT3G63410/AT3G01380/AT4G39800/AT1G28250/AT5G05950/AT2G04690/AT1G22700/AT3G52070/AT1G21840/AT4G03600,36
cluster10,GO:0006312,mitotic recombination,14/2218,57/20876,0.0021042354454181528,0.031849635781331195,0.025729703406072203,AT3G54350/AT5G15610/AT1G26660/AT1G11240/AT5G14250/AT5G17930/AT3G22990/AT2G41500/AT1G15480/AT4G31880/AT5G61880/AT1G52500/AT5G23780/AT3G27730,14
cluster10,GO:0006094,gluconeogenesis,30/2218,164/20876,0.0021219488284807456,0.031849635781331195,0.025729703406072203,AT1G20010/AT1G07890/AT5G42740/AT4G38510/AT1G78900/AT5G11670/AT5G55160/AT2G21790/AT1G08830/AT2G36530/AT2G30870/AT4G14960/AT1G21720/AT3G15980/AT4G30570/AT3G58610/AT2G29550/AT5G45620/AT1G78380/AT1G75780/AT4G23100/AT1G65930/AT2G20420/AT4G35450/AT1G11840/AT3G08580/AT5G65690/AT2G24200/AT1G27450/AT4G20890,30
cluster10,GO:0006650,glycerophospholipid metabolic process,33/2218,186/20876,0.002212540854142354,0.03289310736491633,0.02657267111040141,AT4G15130/AT1G71950/AT1G49380/AT3G14110/AT3G26750/AT4G09550/AT1G03630/AT1G77710/AT2G45670/AT3G45100/AT4G35920/AT3G03590/AT2G27290/AT4G30950/AT3G51040/AT2G32260/AT2G04550/AT3G11530/AT4G26710/AT1G68000/AT1G14400/AT1G28070/AT3G11670/AT3G63410/AT3G01380/AT4G39800/AT1G28250/AT5G05950/AT2G04690/AT1G22700/AT3G52070/AT1G21840/AT4G03600,33
cluster10,GO:0016246,RNA interference,32/2218,179/20876,0.0022585319528523615,0.03323733807227245,0.026850757618653628,AT3G54350/AT4G15950/AT3G62800/AT5G23570/AT3G18524/AT2G17410/AT3G04680/AT3G03300/AT1G48410/AT3G49500/AT3G22520/AT5G18620/AT1G01040/AT1G13220/AT5G47630/AT5G47190/AT1G67140/AT1G61040/AT3G02890/AT2G47230/AT1G19850/AT1G76310/AT1G59760/AT1G63640/AT1G65660/AT5G66750/AT5G46420/AT3G50670/AT2G36350/AT5G41070/AT2G27840/AT3G15390,32
cluster10,GO:0071214,cellular response to abiotic stimulus,30/2218,165/20876,0.0023356989206465444,0.03323733807227245,0.026850757618653628,AT1G78080/AT5G57660/AT1G29390/AT4G15090/AT2G02870/AT1G08830/AT2G24540/AT5G11260/AT4G14960/AT5G19000/AT5G54730/AT4G28880/AT4G20260/AT3G59060/AT1G66270/AT1G78380/AT4G35920/AT2G46340/AT3G16785/AT2G28190/AT2G48120/AT1G66280/AT2G46370/AT4G04800/AT5G19770/AT2G01830/AT4G25380/AT1G29395/AT2G43350/AT5G18100,30
cluster10,GO:0104004,cellular response to environmental stimulus,30/2218,165/20876,0.0023356989206465444,0.03323733807227245,0.026850757618653628,AT1G78080/AT5G57660/AT1G29390/AT4G15090/AT2G02870/AT1G08830/AT2G24540/AT5G11260/AT4G14960/AT5G19000/AT5G54730/AT4G28880/AT4G20260/AT3G59060/AT1G66270/AT1G78380/AT4G35920/AT2G46340/AT3G16785/AT2G28190/AT2G48120/AT1G66280/AT2G46370/AT4G04800/AT5G19770/AT2G01830/AT4G25380/AT1G29395/AT2G43350/AT5G18100,30
cluster10,GO:0010050,vegetative phase change,16/2218,70/20876,0.0023425928549779033,0.03323733807227245,0.026850757618653628,AT5G23570/AT3G03300/AT1G48410/AT1G54440/AT3G22520/AT1G01040/AT1G13220/AT3G52090/AT1G80790/AT3G63250/AT1G67140/AT1G05070/AT3G02890/AT2G47230/AT5G08430/AT3G14860,16
cluster10,GO:0016128,phytosteroid metabolic process,24/2218,123/20876,0.0023634494080859974,0.03323733807227245,0.026850757618653628,AT4G12080/AT1G45130/AT1G30750/AT5G53250/AT1G01620/AT5G19340/AT3G11330/AT1G22440/AT2G01070/AT5G59090/AT3G19820/AT1G17060/AT3G16460/AT1G62640/AT4G15400/AT5G16390/AT5G50375/AT3G30180/AT5G15350/AT3G58710/AT5G50000/AT2G13820/AT2G04680/AT1G09540,24
cluster10,GO:0016131,brassinosteroid metabolic process,24/2218,123/20876,0.0023634494080859974,0.03323733807227245,0.026850757618653628,AT4G12080/AT1G45130/AT1G30750/AT5G53250/AT1G01620/AT5G19340/AT3G11330/AT1G22440/AT2G01070/AT5G59090/AT3G19820/AT1G17060/AT3G16460/AT1G62640/AT4G15400/AT5G16390/AT5G50375/AT3G30180/AT5G15350/AT3G58710/AT5G50000/AT2G13820/AT2G04680/AT1G09540,24
cluster10,GO:0016569,covalent chromatin modification,62/2218,408/20876,0.0024543475581409323,0.03420746909158924,0.027634477205383805,AT3G54350/AT5G08580/AT3G18524/AT2G17410/AT3G03300/AT4G16845/AT3G20260/AT4G15090/AT3G18520/AT1G48410/AT5G49160/AT1G14620/AT1G09450/AT5G09790/AT1G23410/AT4G39860/AT4G33470/AT3G22520/AT5G18620/AT5G15610/AT5G02370/AT1G01040/AT4G33400/AT1G13220/AT4G38130/AT3G42860/AT5G14250/AT4G32830/AT4G26555/AT3G63250/AT5G41880/AT2G23380/AT1G05830/AT2G02760/AT3G07610/AT5G42400/AT1G67690/AT3G02890/AT5G44560/AT2G41500/AT1G14400/AT2G17560/AT1G19850/AT1G76310/AT3G11520/AT4G30200/AT4G37490/AT1G59760/AT1G63640/AT5G66750/AT2G07690/AT2G41460/AT2G39090/AT3G50960/AT5G18410/AT2G36350/AT3G55605/AT4G39630/AT3G25100/AT1G05440/AT2G45490/AT1G05950,62
cluster10,GO:0000023,maltose metabolic process,28/2218,152/20876,0.0026349285713222646,0.03596326643804205,0.029052896721247768,AT5G17520/AT1G49380/AT1G03630/AT1G56190/AT3G24430/AT4G33470/AT5G24300/AT2G05830/AT1G03680/AT3G06510/AT1G73655/AT4G37000/AT5G58330/AT4G00490/AT1G31190/AT1G70730/AT3G59780/AT2G40840/AT4G21210/AT5G46420/AT4G17050/AT2G26900/AT5G27560/AT4G17360/AT5G63780/AT2G23390/AT3G01510/AT2G35960,28
cluster10,GO:0006081,cellular aldehyde metabolic process,65/2218,433/20876,0.002643902496769228,0.03596326643804205,0.029052896721247768,AT1G07320/AT5G51110/AT5G17520/AT5G63030/AT1G49380/AT4G38510/AT3G14110/AT4G17040/AT1G78900/AT2G26930/AT5G01220/AT5G11670/AT1G75350/AT1G03630/AT3G58750/AT2G36530/AT2G30870/AT3G24430/AT2G43430/AT4G33470/AT3G59060/AT1G11750/AT4G30620/AT1G03680/AT1G21670/AT5G06290/AT2G30920/AT1G32470/AT3G17170/AT4G25080/AT5G30510/AT4G30950/AT4G25050/AT2G20420/AT1G63770/AT4G37000/AT1G74960/AT1G22800/AT3G25530/AT2G21170/AT1G67690/AT1G11840/AT1G31190/AT4G35260/AT3G11670/AT3G63410/AT5G40760/AT3G59780/AT4G05450/AT1G05385/AT4G31050/AT2G22990/AT2G24020/AT5G05700/AT2G20270/AT3G24200/AT1G10960/AT1G75690/AT1G22700/AT4G34090/AT2G23390/AT2G30695/AT5G17170/AT3G63140/AT2G42130,65
cluster10,GO:0010608,posttranscriptional regulation of gene expression,44/2218,270/20876,0.002666195166412377,0.03596326643804205,0.029052896721247768,AT3G54350/AT4G15950/AT3G62800/AT5G23570/AT2G34970/AT3G18524/AT2G17410/AT3G04680/AT4G34110/AT3G03300/AT1G08830/AT1G48410/AT1G76490/AT3G49500/AT5G53180/AT1G70070/AT3G22520/AT5G18620/AT1G01040/AT1G13220/AT4G24740/AT5G47630/AT5G47190/AT1G67140/AT5G56580/AT1G61040/AT3G02890/AT2G47230/AT2G28190/AT1G19850/AT1G76310/AT1G59760/AT1G63640/AT1G65660/AT5G66750/AT5G46420/AT4G16970/AT4G08980/AT3G50670/AT2G36350/AT5G41070/AT2G27840/AT3G15390/AT3G63140,44
cluster10,GO:0006479,protein methylation,47/2218,293/20876,0.0026955170872843817,0.03596326643804205,0.029052896721247768,AT5G08580/AT3G18524/AT4G16845/AT3G20260/AT4G15090/AT5G49160/AT1G14620/AT1G09450/AT5G09790/AT1G23410/AT4G39860/AT3G22520/AT5G18620/AT5G15610/AT4G33400/AT1G13220/AT3G42860/AT5G14250/AT4G32830/AT3G63250/AT5G41880/AT2G23380/AT1G05830/AT5G42400/AT5G44560/AT2G41500/AT2G17560/AT1G19850/AT1G76310/AT3G11520/AT4G30200/AT4G37490/AT1G59760/AT1G63640/AT5G66750/AT2G07690/AT2G41460/AT2G39090/AT3G50960/AT5G18410/AT3G55605/AT4G39630/AT3G25100/AT1G05440/AT5G23320/AT2G45490/AT1G05950,47
cluster10,GO:0008213,protein alkylation,47/2218,293/20876,0.0026955170872843817,0.03596326643804205,0.029052896721247768,AT5G08580/AT3G18524/AT4G16845/AT3G20260/AT4G15090/AT5G49160/AT1G14620/AT1G09450/AT5G09790/AT1G23410/AT4G39860/AT3G22520/AT5G18620/AT5G15610/AT4G33400/AT1G13220/AT3G42860/AT5G14250/AT4G32830/AT3G63250/AT5G41880/AT2G23380/AT1G05830/AT5G42400/AT5G44560/AT2G41500/AT2G17560/AT1G19850/AT1G76310/AT3G11520/AT4G30200/AT4G37490/AT1G59760/AT1G63640/AT5G66750/AT2G07690/AT2G41460/AT2G39090/AT3G50960/AT5G18410/AT3G55605/AT4G39630/AT3G25100/AT1G05440/AT5G23320/AT2G45490/AT1G05950,47
cluster10,GO:0006661,phosphatidylinositol biosynthetic process,21/2218,104/20876,0.0027976602175724327,0.036698719324626615,0.029647031761625604,AT1G71950/AT3G26750/AT4G09550/AT1G77710/AT3G45100/AT3G03590/AT2G27290/AT3G51040/AT2G04550/AT3G11530/AT4G26710/AT1G68000/AT1G14400/AT1G28070/AT3G01380/AT1G28250/AT5G05950/AT2G04690/AT3G52070/AT1G21840/AT4G03600,21
cluster10,GO:0009073,aromatic amino acid family biosynthetic process,21/2218,104/20876,0.0027976602175724327,0.036698719324626615,0.029647031761625604,AT5G51110/AT2G04400/AT3G14110/AT1G03630/AT3G59060/AT1G11750/AT3G10670/AT2G45300/AT1G22410/AT5G57850/AT5G63570/AT2G22250/AT5G57890/AT4G39980/AT3G08010/AT4G39120/AT1G48850/AT3G51140/AT2G28880/AT1G22700/AT2G30695,21
